coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted
KRYP,2014-10-19,2014-01-13,KeyserSozeMC,1,2573,41,48,546,504,42,0.02029822,0.003708148,0.003725603,0.0003631217,4.863449e-05,0.0003632568,4.863491e-05,786078.7,3,0.0001982394,0.0006617964
MSC,2013-12-24,2013-01-02,xorxor,1,470,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
XWC,2014-04-18,2014-10-01,WhitecoinFoundation,1,0,0,1,11,11,0,0.0,0.001287754,0.001289258,0.0001036602,1.510711e-05,0.0001036669,1.510711e-05,0.0,4,2.355046e-06,9.496892e-06
KARM,2014-02-08,2012-04-01,Portnoy,1,341,9,194,90,46,44,0.2691794,0.03185095,0.03288488,0.00165944,0.0003488439,0.001661797,0.0003488943,8746.033,2,0.0004345311,0.0004995082
PIMP,2014-12-14,2014-08-06,Mario241077,1,597,1,248,21,8,13,0.07142857,0.001408021,0.001410942,0.0001114751,2.116555e-05,0.0001114841,2.116571e-05,16715.05,4,2.731896e-06,9.241631e-06
EAC,2013-12-28,2013-01-02,xorxor,1,479,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
42,2014-01-14,2014-01-06,hendo420,1,683,58,252,414,268,146,0.06041252,0.00389783,0.003912016,0.0003897601,5.173975e-05,0.0003898726,5.174046e-05,1069323.0,3,0.0002503763,0.0006474792
PXI,2014-10-04,2014-07-21,Percise,1,186,7,20,9,9,0,0.0,0.001454386,0.001456364,0.0001134109,1.645549e-05,0.0001134209,1.645549e-05,0.0,5,1.803199e-06,7.549325e-06
VDO,2014-10-20,2014-09-13,VidioShare,1,117,1,4,8,6,2,0.0,0.001337976,0.001339676,0.0001062752,2.019428e-05,0.0001062844,2.019437e-05,55687.51,4,2.18789e-06,7.181856e-06
PXC,2013-07-04,2013-07-01,BitJohn,1,697,52,50,389,240,149,0.1140896,0.01155856,0.01171474,0.0008675017,0.0001080669,0.0008683486,0.0001080703,491708.9,3,0.0005290578,0.001463481
AC,2014-04-20,2013-12-07,MR2,1,5,1,27,2,0,2,0.0,0.005964537,0.005985523,4.984548e-05,7.282781e-05,4.984548e-05,7.28292e-05,0.0,inf,2.268819e-06,9.508162e-06
BALLS,2014-11-04,2013-11-19,Realpra,1,170,6,597,134,39,95,0.1749508,0.00879761,0.008886988,0.0006840277,8.242986e-05,0.0006845418,8.243191e-05,9677.013,3,6.42554e-05,0.0001044818
ICB,2014-07-16,2014-07-02,Icebergcoin,1,91,1,1,40,40,0,0.01538462,0.001476672,0.001478238,0.0001182662,1.69262e-05,0.000118273,1.69262e-05,0.0,4,4.563747e-06,1.703895e-05
AM,2014-07-07,2013-05-27,maxpower,1,317,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
START,2014-06-15,2014-02-24,Tyke,1,177,3,31,8,6,2,0.1428571,0.002186857,0.002190912,0.0002308142,3.229587e-05,0.0002308611,3.22961e-05,7272.993,3,4.71131e-06,1.233826e-05
CND,2014-10-24,2014-10-16,cannabis.dark,1,36,1,1,10,10,0,0.06666667,0.001281392,0.00128302,0.0001018072,1.493028e-05,0.0001018172,1.493028e-05,0.0,4,1.999346e-06,7.07402e-06
AU,2014-10-09,2014-09-14,GoldMin.es,1,68,1,1,1,0,1,0.0,0.001335133,0.001336299,1.535438e-05,2.017802e-05,1.535438e-05,2.017811e-05,0.0,inf,8.541753e-07,3.566156e-06
CNL,2014-07-21,2014-07-19,ConcealCoin,1,4,1,1,58,58,0,0.01149425,0.001457527,0.001459057,0.0001135284,1.649866e-05,0.0001135373,1.649866e-05,0.0,4,7.655925e-06,2.636493e-05
NKA,2015-01-28,2013-10-08,Tsunamirain,1,108,9,62,11,10,1,0.1272727,0.009239783,0.009315461,0.0007090037,8.910273e-05,0.0007094677,8.910572e-05,0.0,4,7.881751e-06,2.571171e-05
PFC,2014-11-23,2014-09-11,ProfitCoin,1,1,1,1,0,0,0,0.0,1.539504e-05,1.539504e-05,1.539504e-05,1.539504e-05,1.539504e-05,1.539504e-05,0.0,inf,8.565223e-07,3.575215e-06
ZCC,2014-08-05,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
NOTE,2014-03-08,2013-07-26,spoid,1,639,12,85,203,48,155,0.1801598,0.01091906,0.01106041,0.0008339802,0.0001000548,0.0008345443,0.0001000581,76794.76,3,3.471748e-05,0.0001020035
NKT,2014-12-29,2014-12-18,nkt-coin-team,1,29,2,1,14,14,0,0.1868132,0.001214607,0.001215796,9.670658e-05,1.436823e-05,9.67132e-05,1.436823e-05,0.0,4,2.005421e-06,7.48203e-06
CHILD,2014-09-20,2014-08-25,ivanlabrie,1,756,2,433,86,8,78,0.07359781,0.001375735,0.001377807,0.0001088961,2.064134e-05,0.0001089033,2.064144e-05,127035.9,4,2.675365e-06,1.10181e-05
KRN,2014-03-15,2014-01-19,pengar,1,32,1,1,13,12,1,0.05128205,0.003714138,0.003726998,0.0003585096,3.325684e-05,0.0003586218,3.325684e-05,2001.324,4,1.269825e-05,4.146614e-05
CZC,2014-10-20,2014-07-28,CzechCrowCoinDev,1,2,2,1,0,0,0,0.0,1.629859e-05,1.629859e-05,1.629859e-05,1.629859e-05,1.629859e-05,1.629859e-05,0.0,inf,9.00477e-07,3.773094e-06
SUPER,2014-05-26,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
